Aug 23, 2017	2.47	2.96	2.47	2.58	64,925,100	247,397,376
Aug 22, 2017	2.72	2.72	2.22	2.49	52,091,300	272,445,184
Aug 21, 2017	2.43	2.91	2.43	2.70	72,000,600	243,074,816
Aug 20, 2017	2.11	2.69	2.08	2.50	65,350,400	210,821,104
Aug 19, 2017	2.33	2.33	1.82	2.09	43,391,300	233,440,464
Aug 18, 2017	1.93	2.75	1.89	2.38	69,048,000	192,518,576
Aug 17, 2017	1.44	2.11	1.32	1.97	61,296,500	143,697,392
Aug 16, 2017	1.12	1.45	1.08	1.44	31,363,100	111,968,752
Aug 15, 2017	1.33	1.38	0.923372	1.06	19,824,400	132,708,776
Aug 14, 2017	0.872918	1.46	0.735764	1.30	51,698,100	87,291,808
Aug 13, 2017	0.445990	1.02	0.445990	0.876828	13,852,100	44,598,976
Aug 12, 2017	0.392193	0.475992	0.337589	0.446365	5,080,760	39,219,300
Aug 11, 2017	0.348785	0.409654	0.311067	0.392572	4,413,920	34,878,516
Aug 10, 2017	0.251827	0.349976	0.245052	0.349079	4,118,070	25,182,716
Aug 09, 2017	0.224748	0.260625	0.222158	0.242912	3,075,320	22,474,798
Aug 08, 2017	0.148998	0.226925	0.147766	0.224421	2,617,340	14,899,814
Aug 07, 2017	0.133958	0.149765	0.133300	0.148848	748,177	13,395,821
Aug 06, 2017	0.129293	0.132988	0.127380	0.130999	393,681	12,929,250
Aug 05, 2017	0.107418	0.144653	0.107070	0.128871	542,878	10,741,803
Aug 04, 2017	0.106685	0.107756	0.102699	0.107494	287,621	10,668,513
Aug 03, 2017	0.100328	0.106978	0.099120	0.106642	293,008	10,032,777
Aug 02, 2017	0.099721	0.101211	0.097361	0.100452	256,793	9,972,124
Aug 01, 2017	0.104595	0.106266	0.096109	0.099867	300,413	10,459,524
Jul 31, 2017	0.106828	0.108349	0.101600	0.104250	240,309	10,682,768
Jul 30, 2017	0.107935	0.108138	0.103162	0.106414	224,261	10,793,544
Jul 29, 2017	0.104782	0.111264	0.101108	0.107811	340,218	10,478,243
Jul 28, 2017	0.107632	0.109019	0.101473	0.104067	342,568	10,763,156
Jul 27, 2017	0.105108	0.108479	0.100888	0.107737	344,499	10,510,780
Jul 26, 2017	0.105893	0.109013	0.099266	0.105138	200,395	10,589,255
Jul 25, 2017	0.115203	0.115841	0.101531	0.105870	145,269	11,520,267
